Open,High,Low,Close,AdjClose,Volume
3037.600098,3092.300049,3023.699951,3091.899902,3091.896729,0
3091.899902,3092.199951,3050.600098,3056.300049,3056.296875,0
3056.300049,3064.100098,3033.300049,3054.399902,3054.396729,0
3047.100098,3047.100098,2963.300049,2976.100098,2976.097168,0
2948.300049,2948.300049,2902.0,2914.899902,2914.896973,0
2914.899902,2943.0,2854.600098,2871.100098,2871.097168,0
2871.100098,2901.300049,2844.199951,2893.699951,2893.697021,0
2893.699951,2903.5,2872.300049,2885.399902,2885.396973,0
2891.699951,2929.899902,2891.699951,2921.5,2921.49707,0
2921.5,2939.199951,2878.699951,2886.399902,2886.396973,0
2886.399902,2923.5,2849.100098,2917.5,2917.49707,0
2917.5,2917.5,2875.5,2889.199951,2889.197021,0
2889.199951,2907.0,2876.300049,2896.899902,2896.896973,0
2896.899902,2914.600098,2877.199951,2888.399902,2888.396973,0
2877.300049,2877.300049,2833.600098,2865.100098,2865.097168,0
2865.100098,2898.100098,2846.100098,2885.399902,2885.396973,0
2906.100098,2927.300049,2906.100098,2911.600098,2911.597168,0
2906.5,2906.5,2873.899902,2898.100098,2898.097168,0
2884.100098,2884.100098,2857.399902,2883.600098,2883.597168,0
2883.600098,2966.199951,2873.800049,2946.5,2946.49707,0
2946.5,2954.399902,2916.699951,2931.699951,2931.697021,0
2931.699951,2935.800049,2911.899902,2933.300049,2933.297119,0
2959.800049,2995.399902,2959.800049,2985.5,2985.49707,0
2985.5,3014.0,2971.699951,3009.399902,3009.396973,0
3009.399902,3022.300049,2988.399902,2989.800049,2989.797119,0
2993.800049,3021.699951,2993.800049,3007.600098,3007.597168,0
3007.600098,3019.399902,2992.100098,3016.699951,3016.696777,0
3016.699951,3026.0,2999.5,3006.0,3005.99707,0
3006.0,3018.899902,2988.600098,3011.199951,3011.197021,0
3011.199951,3048.899902,3002.5,3035.300049,3035.296875,0
3015.199951,3015.199951,3001.399902,3011.399902,3011.396973,0
2997.199951,2997.199951,2980.300049,2992.399902,2992.396973,0
2992.399902,3006.699951,2982.899902,2987.800049,2987.797119,0
2987.800049,3008.399902,2972.100098,3005.300049,3005.297119,0
3005.300049,3010.699951,2993.899902,3008.699951,3008.697021,0
3011.899902,3027.5,3011.899902,3013.199951,3013.196777,0
3013.199951,3029.0,3012.399902,3027.800049,3027.796875,0
3027.800049,3077.399902,3027.600098,3075.800049,3075.796875,0
3075.800049,3107.0,3071.399902,3091.899902,3091.896729,0
3119.300049,3161.199951,3119.300049,3161.199951,3161.196777,0
3179.399902,3213.399902,3179.399902,3193.199951,3193.196777,0
3193.199951,3198.300049,3171.199951,3191.300049,3191.296875,0
3195.0,3259.100098,3195.0,3252.0,3251.996826,0
3252.0,3283.0,3229.899902,3271.899902,3271.896484,0
3274.5,3326.100098,3274.5,3290.300049,3290.296631,0
3290.300049,3314.5,3271.199951,3282.5,3282.496582,0
3271.600098,3271.600098,3233.699951,3240.899902,3240.896729,0
3240.899902,3277.699951,3224.800049,3233.899902,3233.896729,0
3233.899902,3237.199951,3209.399902,3230.199951,3230.196777,0
3230.199951,3238.199951,3219.600098,3225.399902,3225.396729,0
3222.199951,3222.199951,3183.0,3212.199951,3212.196777,0
3220.100098,3269.0,3220.100098,3267.899902,3267.896484,0
3267.899902,3314.899902,3267.800049,3297.300049,3297.296631,0
3315.5,3348.800049,3315.5,3316.199951,3316.196533,0
3316.199951,3320.899902,3250.399902,3253.800049,3253.796631,0
3242.600098,3242.600098,3222.899902,3230.800049,3230.796875,0
3227.800049,3227.800049,3192.399902,3210.199951,3210.196777,0
3210.199951,3259.600098,3204.699951,3226.0,3225.996826,0
3226.0,3228.199951,3195.5,3226.5,3226.496826,0
3240.5,3261.0,3240.5,3253.199951,3253.196533,0
3253.199951,3265.899902,3236.5,3260.399902,3260.396484,0
3260.399902,3283.800049,3248.199951,3269.100098,3269.09668,0
3269.100098,3280.800049,3246.300049,3261.5,3261.496582,0
3253.199951,3253.199951,3236.800049,3250.0,3249.996826,0
3250.0,3273.399902,3228.399902,3264.600098,3264.59668,0
3264.600098,3272.600098,3236.5,3242.800049,3242.796875,0
3228.300049,3228.300049,3196.0,3214.199951,3214.196777,0
3221.399902,3238.300049,3221.399902,3235.300049,3235.296875,0
3235.300049,3246.0,3224.600098,3237.5,3237.496826,0
3233.100098,3233.100098,3218.600098,3230.800049,3230.796875,0
3224.0,3224.0,3202.0,3223.5,3223.496826,0
3223.5,3238.699951,3222.399902,3235.699951,3235.696777,0
3227.0,3227.0,3207.100098,3223.5,3223.496826,0
3218.699951,3218.699951,3205.199951,3217.5,3217.496826,0
3217.5,3239.699951,3197.0,3236.699951,3236.696777,0
3236.699951,3260.5,3222.800049,3260.100098,3260.09668,0
3260.100098,3276.399902,3240.600098,3261.5,3261.496582,0
3261.5,3263.699951,3243.199951,3260.0,3259.996582,0
3246.800049,3246.800049,3230.399902,3234.300049,3234.296875,0
